,TEAM,CONF,Power Conference,ADJEM,ADJOE,ADJDE,BARTHAG,EFG_O,EFG_D,TOM,TOR,RBM,TORD,ORB,DRB,FTR,FTRD,2P_O,2P_D,3P_O,3P_D,ADJ_T,WAB,SEED,POSTSEASON,Year
730,Villanova,BE,1,0.831521739130435,0.7916666666666665,0.365384615384615,0.9509240565305175,0.4689655172413789,0.44680851063829774,0.6902654867256637,0.26315789473684226,0.5205479452054794,0.4173913043478259,0.58125,0.7846153846153847,0.38690476190476186,0.2543103448275863,0.3910614525139664,0.5206611570247937,0.42222222222222205,0.2795698924731185,0.028037383177569986,0.8351063829787234,2.0,5,2022
731,Kentucky,SEC,1,0.8260869565217394,0.8750000000000004,0.48076923076923084,0.9430035719832275,0.579310344827586,0.40425531914893575,0.5044247787610621,0.3894736842105264,1.0,0.3391304347826085,0.9875000000000003,0.476923076923077,0.27976190476190466,0.27155172413793105,0.6145251396648046,0.4545454545454546,0.3333333333333335,0.2795698924731185,0.5514018691588785,0.8138297872340425,2.0,1,2022
732,Auburn,SEC,1,0.7635869565217394,0.5833333333333335,0.2211538461538458,0.9325982295387485,0.35862068965517224,0.10638297872340452,0.7256637168141595,0.3894736842105264,0.6347031963470321,0.5565217391304347,0.7375000000000003,0.7846153846153847,0.49404761904761907,0.6508620689655176,0.4916201117318435,0.08264462809917372,0.11851851851851869,0.3010752688172045,0.7570093457943932,0.8404255319148937,2.0,2,2022
733,Texas Tech,B12,1,0.8559782608695653,0.5378787878787876,0.0,0.9762385463581302,0.5448275862068965,0.28723404255319096,0.7345132743362832,0.7157894736842105,0.7534246575342466,0.8347826086956518,0.7062500000000003,0.5461538461538462,0.7023809523809526,0.5517241379310345,0.6927374301675977,0.22314049586776896,0.14074074074074083,0.3548387096774195,0.41121495327102764,0.7978723404255319,3.0,3,2022
734,Tennessee,SEC,1,0.831521739130435,0.5681818181818179,0.08173076923076916,0.9653672930579285,0.4137931034482758,0.3510638297872344,0.8938053097345133,0.49473684210526314,0.6529680365296803,0.8086956521739128,0.65625,0.653846153846154,0.3392857142857142,0.5344827586206897,0.33519553072625685,0.3471074380165291,0.42222222222222205,0.3333333333333335,0.5140186915887854,0.8723404255319149,3.0,2,2022
735,Purdue,B10,1,0.828804347826087,0.9583333333333335,0.5817307692307692,0.9386550706631467,0.8137931034482757,0.6382978723404262,0.12389380530973443,0.47368421052631593,0.9360730593607305,0.034782608695652195,0.8312500000000003,0.39230769230769247,0.8869047619047619,0.10775862068965525,0.7430167597765363,0.5619834710743805,0.6074074074074072,0.537634408602151,0.38317757009345854,0.8191489361702128,3.0,3,2022
736,Wisconsin,B10,1,0.5896739130434783,0.46969696969697017,0.384615384615385,0.8212455350209662,0.2068965517241379,0.6276595744680851,0.7876106194690267,0.0,0.4840182648401826,0.2956521739130433,0.25,0.43846153846153846,0.5416666666666665,0.3491379310344829,0.34636871508379885,0.5950413223140498,0.03703703703703676,0.4623655913978495,0.42056074766355245,0.7925531914893618,3.0,2,2022
737,UCLA,P12,1,0.8152173913043479,0.7386363636363638,0.32692307692307665,0.9470414660661597,0.40689655172413763,0.47872340425531945,0.9823008849557523,0.021052631578947434,0.6894977168949771,0.5043478260869563,0.5875000000000001,0.5076923076923079,0.36904761904761907,0.39655172413793105,0.3910614525139664,0.4545454545454546,0.38518518518518485,0.4193548387096775,0.32710280373831857,0.7180851063829787,4.0,3,2022
738,Illinois,B10,1,0.6875000000000003,0.5909090909090913,0.365384615384615,0.8883366982450693,0.5379310344827584,0.3085106382978724,0.20353982300884937,0.5368421052631582,0.7123287671232876,0.16521739130434776,0.7000000000000002,0.607692307692308,0.5178571428571428,0.39224137931034475,0.4972067039106145,0.2809917355371905,0.42222222222222205,0.3978494623655915,0.48598130841121456,0.6702127659574468,4.0,2,2022
739,Arkansas,SEC,1,0.6630434782608696,0.46969696969697017,0.2548076923076925,0.8807268209349279,0.2689655172413792,0.4680851063829792,0.7522123893805313,0.41052631578947363,0.6118721461187214,0.5999999999999999,0.4812500000000002,0.5076923076923079,0.8273809523809526,0.5517241379310345,0.4245810055865924,0.4132231404958677,0.014814814814814614,0.4516129032258065,0.8130841121495322,0.6861702127659575,4.0,4,2022
740,Providence,BE,1,0.6059782608695654,0.5719696969696968,0.48557692307692335,0.8279235906196618,0.36551724137930997,0.3404255319148932,0.3097345132743362,0.42105263157894735,0.5479452054794521,0.17391304347826075,0.5250000000000001,0.6692307692307693,0.8154761904761902,0.3405172413793103,0.36312849162011185,0.4380165289256204,0.3111111111111109,0.19354838709677447,0.31775700934579465,0.7606382978723405,4.0,3,2022
741,Houston,Amer,0,0.9347826086956524,0.7651515151515151,0.14903846153846168,0.9895946575555212,0.579310344827586,0.02127659574468055,0.8584070796460179,0.41052631578947363,0.8584474885844748,0.7043478260869562,0.9875000000000003,0.7153846153846157,0.3392857142857142,0.6724137931034484,0.6703910614525141,0.13223140495867813,0.2666666666666666,0.06451612903225845,0.1682242990654208,0.7765957446808511,5.0,4,2022
742,Iowa,B10,1,0.8233695652173912,0.939393939393939,0.5673076923076925,0.9383444634259981,0.5931034482758615,0.7021276595744688,0.9823008849557523,0.0,0.5205479452054793,0.4869565217391303,0.6499999999999999,0.8692307692307695,0.3988095238095237,0.31034482758620685,0.558659217877095,0.6694214876033056,0.4518518518518517,0.5053763440860215,0.7383177570093462,0.6861702127659575,5.0,1,2022
743,Saint Mary's,WCC,0,0.6983695652173914,0.5113636363636362,0.2451923076923075,0.9009162913495887,0.5517241379310343,0.5531914893617023,0.6283185840707964,0.42105263157894735,0.6757990867579908,0.4869565217391303,0.34375,0.23076923076923084,0.0,0.2586206896551726,0.558659217877095,0.4297520661157028,0.3925925925925924,0.6559139784946235,0.1682242990654208,0.6542553191489362,5.0,2,2022
744,Connecticut,BE,1,0.6440217391304348,0.6401515151515151,0.5048076923076925,0.8519956514986802,0.33793103448275863,0.3085106382978724,0.49557522123893805,0.4526315789473685,0.8858447488584472,0.3826086956521737,1.0,0.6846153846153846,0.4285714285714286,0.5431034482758621,0.3072625698324023,0.06611570247933951,0.3703703703703707,0.7634408602150535,0.28971962616822466,0.6117021276595745,5.0,1,2022
745,Texas,B12,1,0.7445652173913045,0.6136363636363638,0.29326923076923084,0.9207951545271007,0.37241379310344813,0.4148936170212769,0.8938053097345133,0.5052631578947371,0.4977168949771689,0.8173913043478258,0.6062500000000002,0.8538461538461541,0.5178571428571428,0.8577586206896552,0.44692737430167595,0.3966942148760335,0.20740740740740726,0.3870967741935485,0.14953271028037385,0.6276595744680851,6.0,2,2022
746,LSU,SEC,1,0.627717391304348,0.37878787878787845,0.20192307692307665,0.860847957757416,0.3241379310344823,0.21276595744680904,0.8230088495575225,0.8105263157894735,0.5479452054794519,1.0,0.7437499999999999,0.9384615384615385,0.601190476190476,0.8060344827586208,0.44134078212290495,0.47933884297520724,0.10370370370370363,0.0,0.6355140186915893,0.5691489361702128,6.0,1,2022
747,Alabama,SEC,1,0.6331521739130437,0.7159090909090913,0.6201923076923075,0.8369312004969718,0.455172413793103,0.7127659574468082,0.26548672566371656,0.7157894736842105,0.6347031963470318,0.3739130434782607,0.8374999999999999,0.9076923076923078,0.5714285714285712,0.6767241379310345,0.7486033519553073,0.619834710743802,0.051851851851851816,0.6021505376344085,0.9252336448598131,0.5531914893617021,6.0,1,2022
748,Colorado St.,MWC,0,0.5489130434782612,0.5909090909090913,0.6105769230769225,0.7713930734586116,0.6965517241379304,0.7446808510638299,0.7256637168141595,0.2315789473684211,0.27397260273972596,0.4260869565217389,0.0,0.48461538461538467,0.375,0.2801724137931034,0.7374301675977657,0.7603305785123973,0.3999999999999999,0.48387096774193594,0.34579439252336375,0.6755319148936171,6.0,1,2022
749,Ohio St.,B10,1,0.6358695652173914,0.7272727272727271,0.6298076923076925,0.8369312004969718,0.6620689655172409,0.47872340425531945,0.29203539823008834,0.4315789473684213,0.4429223744292238,0.16521739130434776,0.46250000000000013,0.7692307692307694,0.601190476190476,0.4310344827586208,0.6424581005586592,0.33057851239669445,0.46666666666666634,0.6021505376344085,0.2990654205607477,0.5159574468085106,7.0,2,2022
750,Michigan St.,B10,1,0.5815217391304348,0.5795454545454546,0.5384615384615383,0.804783351452089,0.5034482758620689,0.5319148936170217,0.12389380530973443,0.6105263157894738,0.5799086757990866,0.14782608695652177,0.55,0.6461538461538463,0.3928571428571428,0.39655172413793105,0.3966480446927374,0.5537190082644634,0.5629629629629624,0.3655913978494625,0.5327102803738315,0.601063829787234,7.0,2,2022
751,Murray St.,OVC,0,0.5489130434782609,0.518939393939394,0.5192307692307692,0.7793135580059019,0.5448275862068965,0.5319148936170217,0.7256637168141591,0.4315789473684213,0.8538812785388126,0.5913043478260867,0.8374999999999999,0.5384615384615385,0.5416666666666665,0.2974137931034484,0.5977653631284916,0.71900826446281,0.3185185185185184,0.16129032258064502,0.38317757009345854,0.6329787234042553,7.0,2,2022
752,USC,P12,1,0.5108695652173911,0.4659090909090904,0.5192307692307692,0.7451467619195531,0.4482758620689653,0.17021276595744705,0.1238938053097346,0.5157894736842104,0.726027397260274,0.06956521739130439,0.7250000000000001,0.6153846153846156,0.45238095238095233,0.3318965517241379,0.4245810055865924,0.0165289256198351,0.40740740740740744,0.537634408602151,0.4018691588785055,0.6648936170212766,7.0,1,2022
753,North Carolina,ACC,1,0.7418478260869569,0.685606060606061,0.38942307692307665,0.9147383134027025,0.4689655172413789,0.585106382978724,0.1858407079646018,0.35789473684210527,0.8858447488584472,0.0,0.625,0.22307692307692317,0.41666666666666674,0.09913793103448265,0.4245810055865924,0.4710743801652897,0.4148148148148145,0.591397849462366,0.7663551401869153,0.6755319148936171,8.0,6,2022
754,San Diego St.,MWC,0,0.595108695652174,0.2310606060606064,0.07211538461538503,0.8467153284671536,0.27586206896551735,0.10638297872340452,0.663716814159292,0.6631578947368424,0.5159817351598173,0.7217391304347822,0.4750000000000001,0.6615384615384616,0.4642857142857144,0.5129310344827587,0.2346368715083802,0.14049586776859524,0.38518518518518485,0.19354838709677447,0.31775700934579465,0.5851063829787234,8.0,1,2022
755,Boise St.,MWC,0,0.573369565217391,0.4280303030303032,0.36057692307692335,0.8092871563907442,0.4137931034482758,0.5531914893617023,0.592920353982301,0.5684210526315789,0.7899543378995434,0.5739130434782607,0.5437500000000002,0.2846153846153847,0.7083333333333335,0.2931034482758621,0.45251396648044695,0.5123966942148761,0.2814814814814812,0.4731182795698925,0.24299065420560773,0.6329787234042553,8.0,1,2022
756,Seton Hall,BE,1,0.5,0.34469696969697017,0.384615384615385,0.7418853859294925,0.1724137931034484,0.2659574468085113,0.5044247787610621,0.49473684210526314,0.5616438356164382,0.4260869565217389,0.6499999999999999,0.8,0.4285714285714286,0.375,0.1843575418994412,0.2727272727272734,0.22222222222222232,0.3118279569892475,0.5327102803738315,0.5478723404255319,8.0,1,2022
757,Memphis,Amer,0,0.7119565217391309,0.6098484848484849,0.3461538461538458,0.9015375058238859,0.5241379310344825,0.37234042553191493,0.24778761061946886,1.0,0.7123287671232876,0.5913043478260867,0.96875,0.9384615384615385,0.8630952380952377,0.6077586206896555,0.525139664804469,0.3057851239669427,0.3925925925925924,0.4086021505376345,0.7570093457943932,0.5212765957446809,9.0,2,2022
758,TCU,B12,1,0.6222826086956522,0.4659090909090904,0.32211538461538414,0.8502873116943628,0.27586206896551735,0.457446808510638,0.18584070796460195,0.8842105263157896,0.9452054794520548,0.4347826086956521,0.9875000000000003,0.5692307692307697,0.482142857142857,0.3362068965517242,0.43575418994413395,0.5123966942148761,0.0,0.29032258064516103,0.3738317757009355,0.601063829787234,9.0,2,2022
759,Creighton,BE,1,0.5190217391304349,0.3219696969696968,0.32211538461538414,0.7653362323342137,0.40689655172413763,0.1914893617021276,0.0,0.7789473684210524,0.41095890410958896,0.16521739130434776,0.40625,0.753846153846154,0.20238095238095233,0.07327586206896552,0.6033519553072626,0.1487603305785128,0.04444444444444429,0.3763440860215055,0.47663551401869153,0.5372340425531915,9.0,2,2022
760,Marquette,BE,1,0.4782608695652175,0.4318181818181821,0.5336538461538458,0.7088057151731637,0.5103448275862066,0.4148936170212769,0.584070796460177,0.4421052631578948,0.0,0.4608695652173911,0.03750000000000009,0.9923076923076926,0.17261904761904745,0.4482758620689655,0.564245810055866,0.3801652892561984,0.3111111111111109,0.4086021505376345,0.869158878504674,0.4787234042553192,9.0,1,2022
761,San Francisco,WCC,0,0.6413043478260871,0.5265151515151518,0.365384615384615,0.8580524926230784,0.579310344827586,0.4255319148936172,0.4778761061946903,0.5157894736842104,0.6894977168949771,0.4173913043478259,0.5062500000000001,0.4076923076923078,0.30952380952380953,0.5991379310344829,0.6648044692737427,0.5702479338842976,0.30370370370370336,0.07526881720430101,0.6635514018691593,0.5319148936170213,10.0,1,2022
762,Miami FL,ACC,1,0.6005434782608693,0.6553030303030298,0.6009615384615383,0.8144121758036964,0.5999999999999996,1.0,1.0,0.10526315789473695,0.05479452054794515,0.5913043478260867,0.03125,0.8923076923076925,0.33333333333333326,0.24568965517241392,0.6871508379888267,0.9256198347107438,0.2740740740740737,0.6774193548387095,0.5420560747663554,0.5851063829787234,10.0,4,2022
763,Loyola Chicago,MVC,0,0.5706521739130438,0.4015151515151518,0.33173076923076916,0.8100636744836156,0.7517241379310344,0.40425531914893575,0.5752212389380533,0.5789473684210527,0.4657534246575343,0.5652173913043479,0.20000000000000018,0.4076923076923078,0.48809523809523814,0.4224137931034482,0.6927374301675977,0.4545454545454546,0.5481481481481483,0.29032258064516103,0.25233644859813076,0.5425531914893618,10.0,1,2022
764,Davidson,A10,0,0.5733695652173915,0.7386363636363638,0.7548076923076916,0.781953719521665,0.7517241379310344,0.6808510638297873,0.6017699115044247,0.18947368421052646,0.47031963470319643,0.2695652173913041,0.10625000000000018,0.2846153846153847,0.5476190476190474,0.3836206896551724,0.6536312849162011,0.5867768595041327,0.6148148148148147,0.580645161290323,0.25233644859813076,0.5585106382978724,10.0,1,2022
765,Virginia Tech,ACC,1,0.7282608695652173,0.731060606060606,0.4711538461538458,0.9015375058238859,0.7172413793103449,0.6276595744680851,0.584070796460177,0.42105263157894735,0.4885844748858448,0.4434782608695651,0.36875000000000013,0.5769230769230769,0.0714285714285714,0.2801724137931034,0.564245810055866,0.619834710743802,0.6666666666666665,0.44086021505376305,0.1308411214953269,0.5372340425531915,11.0,1,2022
766,Michigan,B10,1,0.6548913043478263,0.6666666666666665,0.5192307692307692,0.8569653672930582,0.5103448275862066,0.7021276595744688,0.20353982300884937,0.4526315789473685,0.7351598173515981,0.09565217391304337,0.5687500000000001,0.4076923076923078,0.3630952380952379,0.2801724137931034,0.569832402234637,0.7107438016528929,0.2740740740740737,0.4516129032258065,0.42056074766355245,0.45744680851063835,11.0,3,2022
767,Notre Dame,ACC,1,0.6114130434782608,0.6249999999999996,0.5432692307692308,0.8260599471967698,0.6413793103448273,0.6276595744680851,0.3893805309734513,0.27368421052631575,0.2968036529680366,0.13043478260869557,0.012500000000000178,0.4615384615384617,0.23809523809523814,0.13362068965517238,0.525139664804469,0.6446280991735542,0.57037037037037,0.4086021505376345,0.32710280373831857,0.5478723404255319,11.0,2,2022
768,Iowa St.,B12,1,0.5353260869565217,0.20454545454545459,0.14423076923076916,0.7956204379562046,0.3034482758620687,0.5106382978723403,0.8053097345132747,0.7789473684210524,0.4200913242009131,0.9565217391304346,0.40625,0.7384615384615387,0.22619047619047628,0.7586206896551726,0.4245810055865924,0.7438016528925622,0.0962962962962961,0.07526881720430101,0.41121495327102764,0.5957446808510638,11.0,3,2022
769,Rutgers,B10,1,0.4538043478260869,0.39015151515151514,0.5240384615384617,0.6842677434384223,0.35862068965517224,0.585106382978724,0.4778761061946903,0.4526315789473685,0.5342465753424658,0.3652173913043477,0.4812500000000002,0.6384615384615386,0.17261904761904745,0.4094827586206897,0.3854748603351954,0.4380165289256204,0.2740740740740737,0.6129032258064515,0.28971962616822466,0.40957446808510645,11.0,0,2022
770,Indiana,B10,1,0.6114130434782612,0.4318181818181821,0.29807692307692246,0.8431433452399442,0.40689655172413763,0.32978723404255383,0.4690265486725666,0.4421052631578948,0.5022831050228309,0.34782608695652173,0.3187500000000001,0.49230769230769256,0.607142857142857,0.5,0.4692737430167595,0.17355371900826455,0.2296296296296294,0.5161290322580645,0.4953271028037385,0.45744680851063835,12.0,1,2022
771,UAB,CUSA,0,0.5190217391304349,0.5871212121212124,0.6586538461538458,0.7420406895480667,0.558620689655172,0.5638297872340425,0.8495575221238942,0.35789473684210527,0.6803652968036528,0.6521739130434783,0.7124999999999999,0.676923076923077,0.3571428571428572,0.5258620689655173,0.4636871508379885,0.49586776859504145,0.5777777777777775,0.5053763440860215,0.6542056074766363,0.4414893617021277,12.0,1,2022
772,Wyoming,MWC,0,0.4619565217391307,0.4393939393939399,0.5721153846153841,0.6892374592328003,0.5241379310344825,0.4255319148936172,0.3097345132743361,0.4315789473684213,0.45662100456620996,0.18260869565217375,0.2250000000000001,0.453846153846154,0.8214285714285716,0.24568965517241392,0.6648044692737427,0.5454545454545454,0.20740740740740726,0.20430107526881747,0.3644859813084116,0.5478723404255319,12.0,0,2022
773,New Mexico St.,WAC,0,0.44565217391304346,0.36742424242424265,0.509615384615385,0.6765025625097068,0.4965517241379307,0.22340425531914931,0.07964601769911495,0.8210526315789477,0.730593607305936,0.27826086956521734,0.6687500000000002,0.5384615384615385,0.6726190476190474,0.39655172413793105,0.5977653631284916,0.3140495867768598,0.23703703703703694,0.17204301075268846,0.3925233644859807,0.48404255319148937,12.0,2,2022
774,Richmond,A10,0,0.3858695652173916,0.4015151515151518,0.6586538461538458,0.5976083242739556,0.4413793103448276,0.7872340425531918,0.8318584070796462,0.1368421052631581,0.18264840182648398,0.4521739130434781,0.03125,0.676923076923077,0.45833333333333326,0.18534482758620685,0.547486033519553,0.6694214876033056,0.20740740740740726,0.6559139784946235,0.44859813084112243,0.3617021276595745,12.0,2,2022
775,Vermont,AE,0,0.5108695652173915,0.5075757575757573,0.5721153846153841,0.7394005280323033,0.8551724137931034,0.4893617021276597,0.6194690265486728,0.17894736842105274,0.6438356164383561,0.27826086956521734,0.11250000000000004,0.0,0.20238095238095233,0.18103448275862077,0.8994413407821229,0.2892561983471076,0.4888888888888885,0.6666666666666665,0.2710280373831777,0.4042553191489362,13.0,1,2022
776,Chattanooga,SC,0,0.44565217391304346,0.4166666666666665,0.5721153846153841,0.6730858829010717,0.5172413793103448,0.670212765957447,0.5309734513274338,0.42105263157894735,0.7123287671232877,0.3913043478260869,0.6750000000000003,0.5769230769230769,0.20833333333333326,0.375,0.5865921787709496,0.8512396694214881,0.2740740740740737,0.22580645161290347,0.25233644859813076,0.45744680851063835,13.0,1,2022
777,South Dakota St.,Sum,0,0.46195652173913027,0.6742424242424243,0.8701923076923075,0.6707563286224572,1.0,0.8829787234042552,0.4778761061946903,0.24210526315789482,0.38812785388127846,0.19130434782608696,0.11250000000000004,0.430769230769231,0.6726190476190474,0.09482758620689657,0.7486033519553073,0.7024793388429749,1.0,0.752688172043011,0.7196261682242993,0.5265957446808511,13.0,1,2022
778,Akron,MAC,0,0.2771739130434781,0.3484848484848486,0.7836538461538467,0.43764559714241347,0.5379310344827584,0.6382978723404262,0.4159292035398231,0.49473684210526314,0.5342465753424658,0.3391304347826085,0.4437500000000001,0.5923076923076922,0.9523809523809521,0.3017241379310345,0.541899441340782,0.46280991735537214,0.3777777777777773,0.7096774193548385,0.0,0.21808510638297876,13.0,1,2022
779,Colgate,Pat,0,0.2771739130434781,0.4053030303030307,0.8557692307692308,0.4353160428637989,0.7517241379310344,0.6170212765957448,0.35398230088495586,0.41052631578947363,0.4840182648401826,0.20869565217391295,0.2937500000000002,0.49230769230769256,0.1785714285714286,0.2155172413793105,0.536312849162011,0.5123966942148761,0.7555555555555551,0.591397849462366,0.47663551401869153,0.12234042553191493,14.0,1,2022
780,Longwood,BSth,0,0.22826086956521727,0.35606060606060597,0.8798076923076925,0.35999378785525726,0.4689655172413789,0.8829787234042552,0.5752212389380533,0.5684210526315789,0.812785388127854,0.5565217391304347,0.7062500000000003,0.44615384615384635,0.7202380952380949,0.31896551724137945,0.3016759776536313,1.0000000000000004,0.6074074074074072,0.4193548387096775,0.3644859813084116,0.32446808510638303,14.0,1,2022
781,Yale,Ivy,0,0.21467391304347813,0.11742424242424265,0.6009615384615383,0.3457058549464205,0.34482758620689635,0.6170212765957448,0.4247787610619468,0.5578947368421054,0.3652968036529681,0.3999999999999999,0.23125000000000018,0.6153846153846156,0.5297619047619049,0.5603448275862071,0.4245810055865924,0.7768595041322315,0.17777777777777803,0.24731182795698947,0.6542056074766363,0.18617021276595747,14.0,1,2022
782,Montana St.,BSky,0,0.20380434782608667,0.2765151515151514,0.822115384615385,0.3238080447274424,0.6344827586206891,0.670212765957447,0.3893805309734513,0.6000000000000001,0.5616438356164383,0.3999999999999999,0.30000000000000004,0.36923076923076925,1.0,0.7327586206896552,0.5810055865921786,0.5867768595041327,0.5037037037037035,0.580645161290323,0.48598130841121456,0.29787234042553196,14.0,1,2022
783,Saint Peter's,MAAC,0,0.34510869565217417,0.11742424242424265,0.3701923076923075,0.5533467929802767,0.193103448275862,0.1170212765957448,0.46902654867256627,0.7473684210526317,0.5022831050228309,0.5999999999999999,0.5625,0.7923076923076924,0.839285714285714,0.952586206896552,0.17318435754189965,0.22314049586776896,0.32592592592592595,0.10752688172043001,0.34579439252336375,0.148936170212766,15.0,4,2022
784,Delaware,CAA,0,0.26358695652173897,0.38636363636363624,0.8557692307692308,0.41699021587203,0.5999999999999996,0.6914893617021276,0.4513274336283185,0.5578947368421054,0.20547945205479448,0.4260869565217389,0.30000000000000004,0.9692307692307696,0.6666666666666665,0.4310344827586208,0.6648044692737427,0.48760330578512434,0.3185185185185184,0.7741935483870965,0.4392523364485976,0.1542553191489362,15.0,1,2022
785,Jacksonville St.,ASun,0,0.23641304347826067,0.31060606060606055,0.8076923076923075,0.37505823885696543,0.6137931034482755,0.5319148936170217,0.20353982300884968,0.7052631578947368,0.47031963470319627,0.30434782608695654,0.39375000000000004,0.6384615384615386,0.5238095238095237,0.10775862068965525,0.4748603351955305,0.4710743801652897,0.5777777777777775,0.48387096774193594,0.2990654205607477,0.17021276595744683,15.0,1,2022
786,Cal St. Fullerton,BW,0,0.14402173913043478,0.21590909090909083,0.8509615384615383,0.2255008541699023,0.2896551724137928,0.8510638297872344,0.6371681415929205,0.5157894736842104,0.45662100456621013,0.5739130434782607,0.4500000000000002,0.7307692307692311,0.6845238095238093,0.2844827586206897,0.32960893854748585,0.5454545454545454,0.23703703703703694,0.9784946236559136,0.38317757009345854,0.18085106382978727,15.0,1,2022
787,Georgia St.,SB,0,0.2690217391304347,0.21212121212121238,0.625,0.4286379872651035,0.0,0.7340425531914896,0.920353982300885,0.3789473684210529,0.4840182648401826,0.7391304347826086,0.6625000000000001,0.9461538461538461,0.42261904761904745,0.6077586206896555,0.0,0.3636363636363642,0.16296296296296298,1.0000000000000004,0.5046728971962615,0.17553191489361708,16.0,1,2022
788,Bryant,NEC,0,0.1413043478260871,0.25000000000000044,0.8990384615384617,0.2217735673241188,0.33793103448275863,0.47872340425531945,0.2212389380530974,0.6315789473684212,0.4657534246575341,0.26086956521739135,0.6812499999999999,1.0000000000000002,0.5595238095238095,0.2629310344827587,0.5754189944134076,0.4297520661157028,0.007407407407407529,0.4623655913978495,0.97196261682243,0.19148936170212771,16.0,0,2022
789,Wright St.,Horz,0,0.135869565217391,0.3219696969696968,1.0,0.2158720298182949,0.48275862068965525,0.8829787234042552,0.5044247787610621,0.49473684210526314,0.45662100456620996,0.4260869565217389,0.5687500000000001,0.8769230769230771,0.49404761904761907,0.3017241379310345,0.558659217877095,0.834710743801653,0.23703703703703694,0.6021505376344085,0.6448598130841123,0.0,16.0,1,2022
790,Texas Southern,SWAC,0,0.11413043478260845,0.0,0.6298076923076925,0.17595899984469643,0.2413793103448274,0.2340425531914896,0.07079646017699126,0.8842105263157896,0.6438356164383561,0.3217391304347825,0.6937500000000001,0.7153846153846157,0.6130952380952381,0.6163793103448276,0.34078212290502785,0.2727272727272734,0.08888888888888857,0.23655913978494603,0.5794392523364484,0.08510638297872347,16.0,1,2022
791,Norfolk St.,MEAC,0,0.11141304347826078,0.16666666666666696,0.8461538461538458,0.17378474918465603,0.42758620689655125,0.28723404255319096,0.2831858407079643,0.7473684210526317,0.5205479452054794,0.4173913043478259,0.5125000000000002,0.7,0.8928571428571428,0.6206896551724139,0.4636871508379885,0.4380165289256204,0.2814814814814812,0.13978494623655946,0.47663551401869153,0.28191489361702127,16.0,1,2022
792,Texas A&M Corpus Chris,Slnd,0,0.0,0.0037878787878793396,0.8365384615384617,0.0,0.1724137931034484,0.6276595744680851,0.690265486725664,0.7052631578947368,0.6529680365296803,0.7826086956521738,0.7562500000000001,0.776923076923077,0.875,1.0,0.24581005586592175,0.7024793388429749,0.11851851851851869,0.3548387096774195,0.6822429906542062,0.042553191489361764,16.0,0,2022
1083,Michigan,B10,1,0.7942583732057414,0.7542087542087539,0.1578947368421053,0.958359037631092,0.5447761194029845,0.21505376344086002,0.3282442748091602,0.3125,0.5829959514170039,0.008547008547008517,0.4187192118226599,0.30400000000000027,0.3965517241379308,0.08786610878661105,0.4455958549222796,0.009708737864076333,0.7801418439716317,0.6981132075471694,0.47619047619047716,0.897590361445783,1.0,4,2021
1084,Baylor,B12,1,0.8349282296650716,0.9259259259259256,0.33684210526315894,0.9625231338679827,0.738805970149254,0.6666666666666661,0.9541984732824426,0.44791666666666674,0.6639676113360324,0.8205128205128205,0.8177339901477831,0.792,0.28735632183908044,0.38912133891213396,0.4870466321243523,0.5728155339805818,1.0,0.7452830188679243,0.6054421768707483,0.86144578313253,1.0,7,2021
1085,Illinois,B10,1,0.8014354066985643,0.7407407407407405,0.12105263157894797,0.9611351017890193,0.5970149253731347,0.39784946236559104,0.2595419847328245,0.5104166666666667,0.8340080971659918,0.09401709401709413,0.5960591133004924,0.09600000000000009,0.9885057471264369,0.33891213389121355,0.5492227979274609,0.3106796116504844,0.7021276595744683,0.6226415094339623,0.7346938775510212,1.0,1.0,2,2021
1086,Gonzaga,WCC,0,1.0,1.0,0.08947368421052637,1.0,0.9999999999999996,0.49462365591397806,0.7404580152671754,0.29166666666666674,0.680161943319838,0.45299145299145294,0.4679802955665022,0.19199999999999995,0.8448275862068966,0.14644351464435146,1.0,0.44660194174757173,0.624113475177305,0.6037735849056602,1.0,0.9759036144578312,1.0,6,2021
1087,Iowa,B10,1,0.8133971291866026,0.936026936026936,0.40000000000000036,0.9537322640345467,0.5223880597014925,0.5806451612903221,0.6488549618320609,0.0,0.4817813765182185,0.11111111111111116,0.482758620689655,0.6080000000000003,0.5747126436781609,0.008368200836820217,0.3989637305699478,0.3495145631067951,0.773049645390071,0.8207547169811313,0.6870748299319738,0.8012048192771083,2.0,2,2021
1088,Ohio St.,B10,1,0.7488038277511958,0.8888888888888884,0.4684210526315793,0.9304441702652686,0.41044776119403004,0.6451612903225801,0.39694656488549607,0.20833333333333348,0.465587044534413,0.0,0.40394088669950734,0.5119999999999998,0.8965517241379313,0.4769874476987448,0.383419689119171,0.5048543689320386,0.624113475177305,0.7547169811320753,0.47619047619047716,0.8253012048192769,2.0,1,2021
1089,Houston,Amer,0,0.8588516746411479,0.8383838383838382,0.14736842105263293,0.9745527452190008,0.2761194029850742,0.0,0.8244274809160305,0.3125,0.8582995951417003,0.5641025641025641,0.9113300492610834,0.5600000000000003,0.5,0.8368200836820086,0.2694300518134711,0.07766990291262044,0.5531914893617023,0.2264150943396226,0.34693877551020424,0.7048192771084336,2.0,5,2021
